Info 0    [12:26:08.950] Starting TS Server
Info 24   [12:26:10.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 3 structureChanged: false structureIsReused:: Completely Elapsed: 3.743965000001481ms
Info 25   [12:26:10.157] Different program with same set of files
Info 26   [12:26:10.157] getCompletionData: Get current token: 0.01119800002197735
Info 27   [12:26:10.157] getCompletionData: Is inside comment: 0.02425099999527447
Info 28   [12:26:10.157] getCompletionData: Get previous token: 0.026332000008551404
Info 29   [12:26:10.159] getCompletionData: Semantic work: 2.2689059999829624
Info 30   [12:26:10.172] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.020155999984127
Info 31   [12:26:10.175] Format host information updated
Info 32   [12:26:10.241] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 33   [12:26:10.243] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 4 structureChanged: false structureIsReused:: Completely Elapsed: 2.507835999975214ms
Info 34   [12:26:10.243] Different program with same set of files
Info 35   [12:26:10.244] getCompletionData: Get current token: 0.030694999994011596
Info 36   [12:26:10.244] getCompletionData: Is inside comment: 0.14139200001955032
Info 37   [12:26:10.244] getCompletionData: Get previous token: 0.057815999985905364
Info 38   [12:26:10.246] getCompletionData: Semantic work: 1.991879000008339
Info 39   [12:26:10.256] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.84891199998674
Info 40   [12:26:10.259] Format host information updated
Info 41   [12:26:10.332] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 42   [12:26:10.334] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5 structureChanged: false structureIsReused:: Completely Elapsed: 1.323854999995092ms
Info 43   [12:26:10.334] Different program with same set of files
Info 44   [12:26:10.334] getCompletionData: Get current token: 0.048630000004777685
Info 45   [12:26:10.334] getCompletionData: Is inside comment: 0.009623999998439103
Info 46   [12:26:10.334] getCompletionData: Get previous token: 0.010869999998249114
Info 47   [12:26:10.335] getCompletionData: Semantic work: 1.1878879999858327
Info 48   [12:26:10.341] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.239667999994708
Info 49   [12:26:10.343] Format host information updated
Info 50   [12:26:10.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 51   [12:26:10.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 6 structureChanged: false structureIsReused:: Completely Elapsed: 1.9844760000123642ms
Info 52   [12:26:10.403] Different program with same set of files
Info 53   [12:26:10.403] getCompletionData: Get current token: 0.006305999995674938
Info 54   [12:26:10.403] getCompletionData: Is inside comment: 0.012063000001944602
Info 55   [12:26:10.403] getCompletionData: Get previous token: 0.010303999995812774
Info 56   [12:26:10.405] getCompletionData: Semantic work: 1.4995200000121258
Info 57   [12:26:10.412] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.952334000001429
Info 58   [12:26:10.414] Format host information updated
Info 59   [12:26:10.461] Format host information updated
Info 60   [12:26:10.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 61   [12:26:10.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 7 structureChanged: false structureIsReused:: Completely Elapsed: 1.6166059999959543ms
Info 62   [12:26:10.680] Different program with same set of files
Info 63   [12:26:10.680] getCompletionData: Get current token: 0.0034180000075139105
Info 64   [12:26:10.680] getCompletionData: Is inside comment: 0.011383999983081594
Info 65   [12:26:10.680] getCompletionData: Get previous token: 0.04329499998129904
Info 66   [12:26:10.681] getCompletionsAtPosition: isCompletionListBlocker: 0.2327660000009928
Info 67   [12:26:10.682] getCompletionData: Semantic work: 1.6521559999964666
Info 68   [12:26:10.688] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.691229999996722
Info 69   [12:26:10.691] Format host information updated
Info 70   [12:26:10.739] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 71   [12:26:10.740] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 8 structureChanged: false structureIsReused:: Completely Elapsed: 1.1535100000037346ms
Info 72   [12:26:10.740] Different program with same set of files
Info 73   [12:26:10.740] getCompletionData: Get current token: 0.004721000004792586
Info 74   [12:26:10.740] getCompletionData: Is inside comment: 0.008046000002650544
Info 75   [12:26:10.740] getCompletionData: Get previous token: 0.012917000014567748
Info 76   [12:26:10.740] getCompletionsAtPosition: isCompletionListBlocker: 0.009714999992866069
Info 77   [12:26:10.741] getCompletionData: Semantic work: 1.1560190000163857
Info 78   [12:26:10.747] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.497250999993412
Info 79   [12:26:10.749] Format host information updated
Info 80   [12:26:10.842] Format host information updated
Info 81   [12:26:10.918] Format host information updated
Info 82   [12:26:10.977] Format host information updated
Info 83   [12:26:11.054] Format host information updated
Info 84   [12:26:11.531] Format host information updated
Info 85   [12:26:11.648] Format host information updated
Info 86   [12:26:11.766] Format host information updated
Info 87   [12:26:11.866] Format host information updated
Info 88   [12:26:11.948] Format host information updated
Info 89   [12:26:12.077] Format host information updated
Info 90   [12:26:12.404] Format host information updated
Info 91   [12:26:12.532] Format host information updated
Info 92   [12:26:12.720] Format host information updated
Info 93   [12:26:13.156] Format host information updated
Info 94   [12:26:13.329] Format host information updated
Info 95   [12:26:13.420] Format host information updated
Info 96   [12:26:13.777] Format host information updated
Info 97   [12:26:13.868] Format host information updated
Info 98   [12:26:14.417] Format host information updated
Info 99   [12:26:14.579] Format host information updated
Info 100  [12:26:15.443] Format host information updated
Info 101  [12:26:15.627] Format host information updated
Info 102  [12:26:15.749] Format host information updated
Info 103  [12:26:15.960] Format host information updated
Info 104  [12:26:16.018] Format host information updated
Info 105  [12:26:16.278] Format host information updated
Info 106  [12:26:16.403] Format host information updated
Info 107  [12:26:16.525] Format host information updated
Info 108  [12:26:16.744] Format host information updated
Info 109  [12:26:16.983] Format host information updated
Info 110  [12:26:17.100] Format host information updated
Info 111  [12:26:17.342] Format host information updated
Info 112  [12:26:17.726] Format host information updated
Info 113  [12:26:17.822] Format host information updated
Info 114  [12:26:18.004] Format host information updated
Info 115  [12:26:18.063] Format host information updated
Info 116  [12:26:18.247] Format host information updated
Info 117  [12:26:18.527] Format host information updated
Info 118  [12:26:18.737] Format host information updated
Info 119  [12:26:18.816] Format host information updated
Info 120  [12:26:18.971] Format host information updated
Info 121  [12:26:19.095] Format host information updated
Info 122  [12:26:19.211] Format host information updated
Info 123  [12:26:19.295] Format host information updated
Info 124  [12:26:19.419] Format host information updated
Info 125  [12:26:19.731] Format host information updated
Info 126  [12:26:19.932] Format host information updated
Info 127  [12:26:20.002] Format host information updated
Info 128  [12:26:20.104] Format host information updated
Info 129  [12:26:20.226] Format host information updated
Info 130  [12:26:20.417] Format host information updated
Info 131  [12:26:20.498] Format host information updated
Info 132  [12:26:20.591] Format host information updated
Info 133  [12:26:21.049] Format host information updated
Info 134  [12:26:21.108] Format host information updated
Info 135  [12:26:23.094] Format host information updated
Info 136  [12:26:23.190] Format host information updated
Info 137  [12:26:23.309] Format host information updated
Info 138  [12:26:23.829] Format host information updated
Info 139  [12:26:25.089] Format host information updated
Info 140  [12:26:25.397] Format host information updated
Info 141  [12:26:25.643] Format host information updated
Info 142  [12:26:25.803] Format host information updated
Info 143  [12:26:25.970] Format host information updated
Info 144  [12:26:26.121] Format host information updated
Info 145  [12:26:26.262] Format host information updated
Info 146  [12:26:26.419] Format host information updated
Info 147  [12:26:26.700] Format host information updated
Info 148  [12:26:27.260] Format host information updated
Info 149  [12:26:27.720] Format host information updated
Info 150  [12:26:28.511] Format host information updated
Info 151  [12:26:28.932] Format host information updated
Info 152  [12:26:29.072] Format host information updated
Info 153  [12:26:29.292] Format host information updated
Info 154  [12:26:29.387] Format host information updated
Info 155  [12:26:29.586] Format host information updated
Info 156  [12:26:29.747] Format host information updated
Info 157  [12:26:30.432] Format host information updated
Info 158  [12:26:30.531] Format host information updated
Info 159  [12:26:30.744] Format host information updated
Info 160  [12:26:30.925] Format host information updated
Info 161  [12:26:31.065] Format host information updated
Info 162  [12:26:31.393] Format host information updated
Info 163  [12:26:31.533] Format host information updated
Info 164  [12:26:31.702] Format host information updated
Info 165  [12:26:31.880] Format host information updated
Info 166  [12:26:31.955] Format host information updated
Info 167  [12:26:32.233] Format host information updated
Info 168  [12:26:32.343] Format host information updated
Info 169  [12:26:32.442] Format host information updated
Info 170  [12:26:32.601] Format host information updated
Info 171  [12:26:33.534] Format host information updated
Info 172  [12:26:33.603] Format host information updated
Info 173  [12:26:34.347] Format host information updated
Info 174  [12:26:34.669] Format host information updated
Info 175  [12:26:34.884] Format host information updated
Info 176  [12:26:35.335] Format host information updated
Info 177  [12:26:35.674] Format host information updated
Info 178  [12:26:35.733] Format host information updated
Info 179  [12:26:37.124] Format host information updated
Info 180  [12:26:37.264] Format host information updated
Info 181  [12:26:37.416] Format host information updated
Info 182  [12:26:37.805] Format host information updated
Info 183  [12:26:37.941] Format host information updated
Info 184  [12:26:38.076] Format host information updated
Info 185  [12:26:38.245] Format host information updated
Info 186  [12:26:38.452] Format host information updated
Info 187  [12:26:38.602] Format host information updated
Info 188  [12:26:38.662] Format host information updated
Info 189  [12:26:38.958] Format host information updated
Info 190  [12:26:39.043] Format host information updated
Info 191  [12:26:39.154] Format host information updated
Info 192  [12:26:39.269] Format host information updated
Info 193  [12:26:39.365] Format host information updated
Info 194  [12:26:40.020] Format host information updated
Info 195  [12:26:40.859] Format host information updated
Info 196  [12:26:40.919] Format host information updated
Info 197  [12:26:41.249] Format host information updated
Info 198  [12:26:42.156] Format host information updated
Info 199  [12:26:42.266] Format host information updated
Info 200  [12:26:42.450] Format host information updated
Info 201  [12:26:42.529] Format host information updated
Info 202  [12:26:51.050] Format host information updated
Info 203  [12:26:51.113] Format host information updated
Info 204  [12:26:51.645] Format host information updated
Info 205  [12:26:51.855] Format host information updated
Info 206  [12:26:52.193] Format host information updated
Info 207  [12:26:52.304] Format host information updated
Info 208  [12:26:55.277] Format host information updated
Info 209  [12:26:55.337] Format host information updated
Info 210  [12:26:55.436] Format host information updated
Info 211  [12:26:55.647] Format host information updated
Info 212  [12:26:55.878] Format host information updated
Info 213  [12:26:55.971] Format host information updated
Info 214  [12:26:56.450] Format host information updated
Info 215  [12:26:56.556] Format host information updated
Info 216  [12:26:56.691] Format host information updated
Info 217  [12:26:57.363] Format host information updated
Info 218  [12:26:57.472] Format host information updated
Info 219  [12:26:57.669] Format host information updated
Info 220  [12:26:57.771] Format host information updated
Info 221  [12:26:58.699] Format host information updated
Info 222  [12:26:58.783] Format host information updated
Info 223  [12:26:59.398] Format host information updated
Info 224  [12:26:59.598] Format host information updated
Info 225  [12:27:00.018] Format host information updated
Info 226  [12:27:00.725] Format host information updated
Info 227  [12:27:00.919] Format host information updated
Info 228  [12:27:01.045] Format host information updated
Info 229  [12:27:01.134] Format host information updated
Info 230  [12:27:01.611] Format host information updated
Info 231  [12:27:01.755] Format host information updated
Info 232  [12:27:01.947] Format host information updated
Info 233  [12:27:02.021] Format host information updated
Info 234  [12:27:02.389] Format host information updated
Info 235  [12:27:02.485] Format host information updated
Info 236  [12:27:02.627] Format host information updated
Info 237  [12:27:04.779] Format host information updated
Info 238  [12:27:07.970] Format host information updated
Info 239  [12:27:07.971] Format host information updated
Info 240  [12:27:11.756] Format host information updated
Info 241  [12:27:13.292] Format host information updated
Info 242  [12:27:13.515] Format host information updated
Info 243  [12:27:13.849] Format host information updated
Info 244  [12:27:13.976] Format host information updated
Info 245  [12:27:14.723] Format host information updated
Info 246  [12:27:14.993] Format host information updated
Info 247  [12:27:15.107] Format host information updated
Info 248  [12:27:15.260] Format host information updated
Info 249  [12:27:16.634] Format host information updated
Info 250  [12:27:17.747] Format host information updated
Info 251  [12:27:23.259] Format host information updated
Info 252  [12:27:23.416] Format host information updated
Info 253  [12:27:25.330] Format host information updated
Info 254  [12:27:25.497] Format host information updated
Info 255  [12:27:25.603] Format host information updated
Info 256  [12:27:25.676] Format host information updated
Info 257  [12:27:25.785] Format host information updated
Info 258  [12:28:15.625] Format host information updated
Info 259  [12:28:16.012] Format host information updated
Info 260  [12:28:16.072] Format host information updated
Info 261  [12:28:18.165] Format host information updated
Info 262  [12:28:18.344] Format host information updated
Info 263  [12:28:18.423] Format host information updated
Info 264  [12:28:18.767] Format host information updated
Info 265  [12:28:18.915] Format host information updated
Info 266  [12:28:19.059] Format host information updated
Info 267  [12:28:19.247] Format host information updated
Info 268  [12:28:19.392] Format host information updated
Info 269  [12:28:19.571] Format host information updated
Info 270  [12:28:19.846] Format host information updated
Info 271  [12:28:19.934] Format host information updated
Info 272  [12:28:20.045] Format host information updated
Info 273  [12:28:20.115] Format host information updated
Info 274  [12:28:20.267] Format host information updated
Info 275  [12:28:20.323] Format host information updated
Info 276  [12:28:20.468] Format host information updated
Info 277  [12:28:21.634] Format host information updated
Info 278  [12:28:21.808] Format host information updated
Info 279  [12:28:21.889] Format host information updated
Info 280  [12:28:22.122] Format host information updated
Info 281  [12:28:22.262] Format host information updated
Info 282  [12:28:22.365] Format host information updated
Info 283  [12:28:22.498] Format host information updated
Info 284  [12:28:26.499] Format host information updated
Info 285  [12:28:26.623] Format host information updated
Info 286  [12:28:26.754] Format host information updated
Info 287  [12:28:27.169] Format host information updated
Info 288  [12:28:27.720] Format host information updated
Info 289  [12:28:27.836] Format host information updated
Info 290  [12:28:27.973] Format host information updated
Info 291  [12:28:28.053] Format host information updated
Info 292  [12:28:28.214] Format host information updated
Info 293  [12:28:28.397] Format host information updated
Info 294  [12:28:28.918] Format host information updated
Info 295  [12:28:29.316] Format host information updated
Info 296  [12:28:29.712] Format host information updated
Info 297  [12:28:29.903] Format host information updated
Info 298  [12:28:30.017] Format host information updated
Info 299  [12:28:30.309] Format host information updated
Info 300  [12:28:30.399] Format host information updated
Info 301  [12:28:30.523] Format host information updated
Info 302  [12:28:32.997] Format host information updated
Info 303  [12:28:33.274] Format host information updated
Info 304  [12:28:33.602] Format host information updated
Info 305  [12:28:34.664] Format host information updated
Info 306  [12:28:35.146] Format host information updated
Info 307  [12:28:35.491] Format host information updated
Info 308  [12:28:35.623] Format host information updated
Info 309  [12:28:35.965] Format host information updated
Info 310  [12:28:36.389] Format host information updated
Info 311  [12:28:36.453] Format host information updated
Info 312  [12:28:36.602] Format host information updated
Info 313  [12:28:36.779] Format host information updated
Info 314  [12:28:36.891] Format host information updated
Info 315  [12:28:36.986] Format host information updated
Info 316  [12:28:37.073] Format host information updated
Info 317  [12:28:37.973] Format host information updated
Info 318  [12:28:38.053] Format host information updated
Info 319  [12:28:38.143] Format host information updated
Info 320  [12:28:38.258] Format host information updated
Info 321  [12:28:38.903] Format host information updated
Info 322  [12:28:39.318] Format host information updated
Info 323  [12:28:44.599] Format host information updated
Info 324  [12:28:44.699] Format host information updated
Info 325  [12:28:51.535] Format host information updated
Info 326  [12:28:51.657] Format host information updated
Info 327  [12:28:51.717] Format host information updated
Info 328  [12:28:53.116] Format host information updated
Info 329  [12:28:53.208] Format host information updated
Info 330  [12:28:53.364] Format host information updated
Info 331  [12:28:53.432] Format host information updated
Info 332  [12:28:53.716] Format host information updated
Info 333  [12:28:53.819] Format host information updated
Info 334  [12:28:53.983] Format host information updated
Info 335  [12:28:54.093] Format host information updated
Info 336  [12:28:54.156] Format host information updated
Info 337  [12:28:54.296] Format host information updated
Info 338  [12:28:54.528] Format host information updated
Info 339  [12:28:54.593] Format host information updated
Info 340  [12:28:55.248] Format host information updated
Info 341  [12:28:55.620] Format host information updated
Info 342  [12:28:55.782] Format host information updated
Info 343  [12:28:56.046] Format host information updated
Info 344  [12:28:56.155] Format host information updated
Info 345  [12:28:56.247] Format host information updated
Info 346  [12:28:56.827] Format host information updated
Info 347  [12:28:56.956] Format host information updated
Info 348  [12:28:57.099] Format host information updated
Info 349  [12:28:57.220] Format host information updated
Info 350  [12:28:57.391] Format host information updated
Info 351  [12:28:57.540] Format host information updated
Info 352  [12:28:57.600] Format host information updated
Info 353  [12:29:02.727] Format host information updated
Info 354  [12:29:05.146] Format host information updated
Info 355  [12:29:05.334] Format host information updated
Info 356  [12:29:05.393] Format host information updated
Info 357  [12:29:05.941] Format host information updated
Info 358  [12:29:06.457] Format host information updated
Info 359  [12:29:06.569] Format host information updated
Info 360  [12:29:06.663] Format host information updated
Info 361  [12:29:06.827] Format host information updated
Info 362  [12:29:08.523] Format host information updated
Info 363  [12:29:09.616] Format host information updated
Info 364  [12:29:10.116] Format host information updated
Info 365  [12:29:10.423] Format host information updated
Info 366  [12:29:10.593] Format host information updated
Info 367  [12:29:10.705] Format host information updated
Info 368  [12:29:10.881] Format host information updated
Info 369  [12:29:19.746] Format host information updated
Info 370  [12:29:20.246] Format host information updated
Info 371  [12:29:20.447] Format host information updated
Info 372  [12:29:20.654] Format host information updated
Info 373  [12:29:20.841] Format host information updated
Info 374  [12:29:20.906] Format host information updated
Info 375  [12:29:20.969] Format host information updated
Info 376  [12:29:21.060] Format host information updated
Info 377  [12:29:24.866] Format host information updated
Info 378  [12:29:31.187] Format host information updated
Info 379  [12:29:31.406] Format host information updated
Info 380  [12:30:00.032] Format host information updated
Info 381  [12:30:00.440] Format host information updated
Info 382  [12:30:00.713] Format host information updated
Info 383  [12:30:00.850] Format host information updated
Info 384  [12:30:00.907] Format host information updated
Info 385  [12:30:01.949] Format host information updated
Info 386  [12:30:04.006] Format host information updated
Info 387  [12:30:04.485] Format host information updated
Info 388  [12:30:04.611] Format host information updated
Info 389  [12:30:04.791] Format host information updated
Info 390  [12:30:04.889] Format host information updated
Info 391  [12:30:05.110] Format host information updated
Info 392  [12:30:05.170] Format host information updated
Info 393  [12:30:05.599] Format host information updated
Info 394  [12:30:05.753] Format host information updated
Info 395  [12:30:05.880] Format host information updated
Info 396  [12:30:06.215] Format host information updated
Info 397  [12:30:06.357] Format host information updated
Info 398  [12:30:06.468] Format host information updated
Info 399  [12:30:06.782] Format host information updated
Info 400  [12:30:06.857] Format host information updated
Info 401  [12:30:07.574] Format host information updated
Info 402  [12:30:07.909] Format host information updated
Info 403  [12:30:08.017] Format host information updated
Info 404  [12:30:08.092] Format host information updated
Info 405  [12:30:08.319] Format host information updated
Info 406  [12:30:08.433] Format host information updated
Info 407  [12:30:08.642] Format host information updated
Info 408  [12:30:08.702] Format host information updated
Info 409  [12:30:08.805] Format host information updated
Info 410  [12:30:09.048] Format host information updated
Info 411  [12:30:09.482] Format host information updated
Info 412  [12:30:09.899] Format host information updated
Info 413  [12:30:10.343] Format host information updated
Info 414  [12:30:10.576] Format host information updated
Info 415  [12:30:10.915] Format host information updated
Info 416  [12:30:11.098] Format host information updated
Info 417  [12:30:11.164] Format host information updated
Info 418  [12:30:11.361] Format host information updated
Info 419  [12:30:11.429] Format host information updated
Info 420  [12:30:11.817] Format host information updated
Info 421  [12:30:11.946] Format host information updated
Info 422  [12:30:12.116] Format host information updated
Info 423  [12:30:12.271] Format host information updated
Info 424  [12:30:12.347] Format host information updated
Info 425  [12:30:12.423] Format host information updated
Info 426  [12:30:14.888] Format host information updated
Info 427  [12:30:14.952] Format host information updated
Info 428  [12:30:15.022] Format host information updated
Info 429  [12:30:15.104] Format host information updated
Info 430  [12:30:15.173] Format host information updated
Info 431  [12:30:21.572] Format host information updated
Info 432  [12:30:21.795] Format host information updated
Info 433  [12:30:22.418] Format host information updated
Info 434  [12:30:22.559] Format host information updated
Info 435  [12:30:22.771] Format host information updated
Info 436  [12:30:22.829] Format host information updated
Info 437  [12:30:22.953] Format host information updated
Info 438  [12:31:54.956] Format host information updated
Info 439  [12:31:55.016] Format host information updated
Info 440  [12:31:55.127] Format host information updated
Info 441  [12:31:55.238] Format host information updated
Info 442  [12:31:55.469] Format host information updated
Info 443  [12:31:55.531] Format host information updated
Info 444  [12:31:55.672] Format host information updated
Info 445  [12:31:55.811] Format host information updated
Info 446  [12:31:55.893] Format host information updated
Info 447  [12:31:55.951] Format host information updated
Info 448  [12:31:57.009] Format host information updated
Info 449  [12:31:57.069] Format host information updated
Info 450  [12:31:57.152] Format host information updated
Info 451  [12:31:57.247] Format host information updated
Info 452  [12:31:57.379] Format host information updated
Info 453  [12:31:57.536] Format host information updated
Info 454  [12:32:00.344] Format host information updated
Info 455  [12:32:00.465] Format host information updated
Info 456  [12:32:00.520] Format host information updated
Info 457  [12:32:00.677] Format host information updated
Info 458  [12:32:00.946] Format host information updated
Info 459  [12:32:01.101] Format host information updated
Info 460  [12:32:01.290] Format host information updated
Info 461  [12:32:01.530] Format host information updated
Info 462  [12:32:01.590] Format host information updated
Info 463  [12:32:01.685] Format host information updated
Info 464  [12:32:01.782] Format host information updated
Info 465  [12:32:01.942] Format host information updated
Info 466  [12:32:04.203] Format host information updated
Info 467  [12:32:04.262] Format host information updated
Info 468  [12:32:04.333] Format host information updated
Info 469  [12:32:04.431] Format host information updated
Info 470  [12:32:04.592] Format host information updated
Info 471  [12:32:04.666] Format host information updated
Info 472  [12:32:06.474] Format host information updated
Info 473  [12:32:09.431] Format host information updated
Info 474  [13:08:49.608] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 475  [13:08:49.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 9 structureChanged: true structureIsReused:: Not Elapsed: 13.488431999925524ms
Info 476  [13:08:49.622] Project '/dev/null/inferredProject1*' (Inferred)
Info 477  [13:08:49.622] 	Files (9)

Info 478  [13:08:49.622] -----------------------------------------------
Info 479  [13:08:49.622] Project '/dev/null/inferredProject1*' (Inferred)
Info 479  [13:08:49.622] 	Files (9)

Info 479  [13:08:49.622] -----------------------------------------------
Info 479  [13:08:49.622] Open files: 
Info 479  [13:08:49.622] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.Page.Event.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 479  [13:08:49.622] 		Projects: /dev/null/inferredProject1*
Info 479  [13:08:49.622] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.Http.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 479  [13:08:49.622] 		Projects: /dev/null/inferredProject1*
Info 479  [13:08:49.929] Format host information updated
Info 480  [13:08:50.035] Format host information updated
Info 481  [13:08:50.849] Format host information updated
Info 482  [13:08:51.550] Format host information updated
Info 483  [13:08:55.823] Format host information updated
Info 484  [13:08:56.169] Format host information updated
Info 485  [13:08:56.297] Format host information updated
Info 486  [13:08:56.411] Format host information updated
Info 487  [13:08:57.656] Format host information updated
Info 488  [13:08:57.917] Format host information updated
Info 489  [13:08:59.219] Format host information updated
Info 490  [13:09:00.107] Format host information updated
Info 491  [13:09:01.185] Format host information updated
Info 492  [13:09:01.788] Format host information updated
Info 493  [13:09:02.434] Format host information updated
Info 494  [13:09:03.302] Format host information updated
Info 495  [13:09:04.115] Format host information updated
Info 496  [13:09:04.460] Format host information updated
Info 497  [13:09:05.231] Format host information updated
Info 498  [13:09:05.677] Format host information updated
Info 499  [13:09:05.835] Format host information updated
Info 500  [13:09:06.397] Format host information updated
Info 501  [13:09:06.785] Format host information updated
Info 502  [13:09:07.353] Format host information updated
Info 503  [13:09:08.714] Format host information updated
Info 504  [13:09:08.910] Format host information updated
Info 505  [13:09:09.018] Format host information updated
Info 506  [13:09:09.185] Format host information updated
Info 507  [13:09:09.243] Format host information updated
Info 508  [13:09:09.440] Format host information updated
Info 509  [13:09:09.591] Format host information updated
Info 510  [13:09:09.696] Format host information updated
Info 511  [13:09:09.757] Format host information updated
Info 512  [13:09:13.560] Format host information updated
Info 513  [13:09:14.317] Format host information updated
Info 514  [13:09:14.442] Format host information updated
Info 515  [13:09:14.572] Format host information updated
Info 516  [13:09:14.720] Format host information updated
Info 517  [13:09:14.779] Format host information updated
Info 518  [13:09:14.847] Format host information updated
Info 519  [13:09:15.023] Format host information updated
Info 520  [13:09:15.116] Format host information updated
Info 521  [13:09:15.282] Format host information updated
Info 522  [13:09:15.433] Format host information updated
Info 523  [13:09:15.593] Format host information updated
Info 524  [13:09:15.937] Format host information updated
Info 525  [13:09:16.123] Format host information updated
Info 526  [13:09:16.312] Format host information updated
Info 527  [13:09:16.491] Format host information updated
Info 528  [13:09:16.596] Format host information updated
Info 529  [13:09:16.746] Format host information updated
Info 530  [13:09:16.816] Format host information updated
Info 531  [13:09:17.233] Format host information updated
Info 532  [13:09:17.623] Format host information updated
Info 533  [13:09:21.298] Format host information updated
Info 534  [13:09:21.566] Format host information updated
Info 535  [13:09:21.889] Format host information updated
Info 536  [13:09:22.100] Format host information updated
Info 537  [13:09:22.189] Format host information updated
Info 538  [13:09:22.308] Format host information updated
Info 539  [13:09:22.371] Format host information updated
Info 540  [13:09:22.520] Format host information updated
Info 541  [13:09:22.587] Format host information updated
Info 542  [13:09:22.812] Format host information updated
Info 543  [13:09:22.947] Format host information updated
Info 544  [13:09:23.092] Format host information updated
Info 545  [13:09:23.257] Format host information updated
Info 546  [13:09:23.401] Format host information updated
Info 547  [13:09:23.582] Format host information updated
Info 548  [13:09:23.660] Format host information updated
Info 549  [13:09:23.820] Format host information updated
Info 550  [13:09:23.895] Format host information updated
Info 551  [13:09:24.920] Format host information updated
Info 552  [13:09:25.232] Format host information updated
